"","id","time","Prop"
"1872",37,3500,0.570605187319885
"1873",37,3600,0.53822629969419
"1874",37,3700,0.48125
"1875",37,3800,0.444444444444444
"1876",37,3900,0.505882352941176
"1877",37,4000,0.514285714285714
"1878",37,4100,0.525714285714286
"1879",37,4200,0.529411764705882
"1880",37,4300,0.522522522522523
"1881",37,4400,0.481159420289855
"1882",37,4500,0.522857142857143
"1883",37,4600,0.511173184357542
"1884",37,4700,0.53072625698324
"1885",37,4800,0.510204081632653
"1886",37,4900,0.496551724137931
"1887",37,5000,0.533333333333333
"1888",38,0,0
"1889",38,100,0.0909090909090909
"1890",38,200,0.431818181818182
"1891",38,300,0.516616314199396
"1892",38,400,0.546478873239437
"1893",38,500,0.601173020527859
"1894",38,600,0.652037617554859
"1895",38,700,0.611111111111111
"1896",38,800,0.576388888888889
"1897",38,900,0.544444444444444
"1898",38,1000,0.530035335689046
"1899",38,1100,0.577854671280277
"1900",38,1200,0.592592592592593
"1901",38,1300,0.602693602693603
"1902",38,1400,0.571428571428571
"1903",38,1500,0.54375
"1904",38,1600,0.537267080745342
"1905",38,1700,0.544520547945205
"1906",38,1800,0.508833922261484
"1907",38,1900,0.503496503496504
"1908",38,2000,0.419230769230769
"1909",38,2100,0.409266409266409
"1910",38,2200,0.439024390243902
"1911",38,2300,0.435215946843854
"1912",38,2400,0.476027397260274
"1913",38,2500,0.547038327526132
"1914",38,2600,0.565371024734982
"1915",38,2700,0.521428571428571
"1916",38,2800,0.487179487179487
"1917",38,2900,0.469230769230769
"1918",38,3000,0.478764478764479
"1919",38,3100,0.444444444444444
"1920",38,3200,0.451851851851852
"1921",38,3300,0.451127819548872
"1922",38,3400,0.453571428571429
"1923",38,3500,0.524528301886792
"1924",38,3600,0.574007220216607
"1925",38,3700,0.616788321167883
"1926",38,3800,0.607142857142857
"1927",38,3900,0.585365853658537
"1928",38,4000,0.549152542372881
"1929",38,4100,0.515358361774744
"1930",38,4200,0.527586206896552
"1931",38,4300,0.523809523809524
"1932",38,4400,0.536082474226804
"1933",38,4500,0.536496350364963
"1934",38,4600,0.552529182879377
"1935",38,4700,0.506276150627615
"1936",38,4800,0.508474576271186
"1937",38,4900,0.538116591928251
"1938",38,5000,0.56
"1939",39,0,0.689655172413793
"1940",39,100,1
"1941",39,200,0.525252525252525
"1942",39,300,0.618181818181818
"1943",39,400,0.625
"1944",39,500,0.555
"1945",39,600,0.5725
"1946",39,700,0.5525
"1947",39,800,0.49
"1948",39,900,0.4625
"1949",39,1000,0.4275
"1950",39,1100,0.3875
"1951",39,1200,0.415
"1952",39,1300,0.4625
"1953",39,1400,0.4725
"1954",39,1500,0.48
"1955",39,1600,0.4975
"1956",39,1700,0.44
"1957",39,1800,0.3575
"1958",39,1900,0.3325
"1959",39,2000,0.325
"1960",39,2100,0.3375
"1961",39,2200,0.35
"1962",39,2300,0.325
"1963",39,2400,0.3125
"1964",39,2500,0.2925
"1965",39,2600,0.2825
"1966",39,2700,0.3
"1967",39,2800,0.3025
"1968",39,2900,0.329081632653061
"1969",39,3000,0.333333333333333
"1970",39,3100,0.333333333333333
"1971",39,3200,0.335038363171355
"1972",39,3300,0.35
"1973",39,3400,0.36
"1974",39,3500,0.377833753148615
"1975",39,3600,0.384615384615385
"1976",39,3700,0.379487179487179
"1977",39,3800,0.38974358974359
"1978",39,3900,0.397435897435897
"1979",39,4000,0.384615384615385
"1980",39,4100,0.384615384615385
"1981",39,4200,0.364321608040201
"1982",39,4300,0.35
"1983",39,4400,0.325699745547074
"1984",39,4500,0.305128205128205
"1985",39,4600,0.282051282051282
"1986",39,4700,0.282051282051282
"1987",39,4800,0.282051282051282
"1988",39,4900,0.282051282051282
"1989",39,5000,0.282051282051282
"1990",40,0,0.5
"1991",40,100,0.5
"1992",40,200,0.353535353535354
"1993",40,300,0.41156462585034
"1994",40,400,0.507936507936508
"1995",40,500,0.556390977443609
"1996",40,600,0.524804177545692
"1997",40,700,0.519480519480519
"1998",40,800,0.507537688442211
"1999",40,900,0.5
"2000",40,1000,0.5
"2001",40,1100,0.4775
"2002",40,1200,0.475
"2003",40,1300,0.4975
"2004",40,1400,0.496221662468514
"2005",40,1500,0.487179487179487
"2006",40,1600,0.487179487179487
"2007",40,1700,0.487179487179487
"2008",40,1800,0.520408163265306
"2009",40,1900,0.556410256410256
"2010",40,2000,0.556962025316456
"2011",40,2100,0.55
"2012",40,2200,0.55
"2013",40,2300,0.55
"2014",40,2400,0.55
"2015",40,2500,0.525
"2016",40,2600,0.514066496163683
"2017",40,2700,0.512820512820513
"2018",40,2800,0.512820512820513
"2019",40,2900,0.512820512820513
"2020",40,3000,0.512820512820513
"2021",40,3100,0.512820512820513
"2022",40,3200,0.512820512820513
"2023",40,3300,0.512820512820513
"2024",40,3400,0.512820512820513
"2025",40,3500,0.512820512820513
"2026",40,3600,0.523809523809524
"2027",40,3700,0.535353535353535
"2028",40,3800,0.538461538461538
"2029",40,3900,0.532994923857868
"2030",40,4000,0.5225
"2031",40,4100,0.5
"2032",40,4200,0.5
"2033",40,4300,0.5
"2034",40,4400,0.5025
"2035",40,4500,0.5
"2036",40,4600,0.5
"2037",40,4700,0.5
"2038",40,4800,0.514066496163683
"2039",40,4900,0.538461538461538
"2040",40,5000,0.538461538461538
"2041",41,0,0.5
"2042",41,100,0.681818181818182
"2043",41,200,0.518518518518518
"2044",41,300,0.625
"2045",41,400,0.605
"2046",41,500,0.505
"2047",41,600,0.465
"2048",41,700,0.505
"2049",41,800,0.48
"2050",41,900,0.485
"2051",41,1000,0.555
"2052",41,1100,0.5375
"2053",41,1200,0.575
"2054",41,1300,0.615
"2055",41,1400,0.61
"2056",41,1500,0.5925
"2057",41,1600,0.5875
"2058",41,1700,0.6775
"2059",41,1800,0.6375
"2060",41,1900,0.6275
"2061",41,2000,0.6
"2062",41,2100,0.59
"2063",41,2200,0.55
"2064",41,2300,0.5725
"2065",41,2400,0.585
"2066",41,2500,0.525
"2067",41,2600,0.44080604534005
"2068",41,2700,0.44949494949495
"2069",41,2800,0.4475
"2070",41,2900,0.4075
"2071",41,3000,0.435
"2072",41,3100,0.4825
"2073",41,3200,0.525
"2074",41,3300,0.5225
"2075",41,3400,0.4525
"2076",41,3500,0.4825
"2077",41,3600,0.5
"2078",41,3700,0.5225
"2079",41,3800,0.485
"2080",41,3900,0.4275
"2081",41,4000,0.4375
"2082",41,4100,0.4275
"2083",41,4200,0.4175
"2084",41,4300,0.46
"2085",41,4400,0.453400503778338
"2086",41,4500,0.391857506361323
"2087",41,4600,0.385
"2088",41,4700,0.4175
"2089",41,4800,0.4875
"2090",41,4900,0.530555555555556
"2091",41,5000,0.525
"2092",42,0,1
"2093",42,100,0.63265306122449
"2094",42,200,0.485175202156334
"2095",42,300,0.511278195488722
"2096",42,400,0.5
"2097",42,500,0.51
"2098",42,600,0.4975
"2099",42,700,0.5475
"2100",42,800,0.53
"2101",42,900,0.57
"2102",42,1000,0.545
"2103",42,1100,0.5625
"2104",42,1200,0.6
"2105",42,1300,0.6075
"2106",42,1400,0.5825
"2107",42,1500,0.5725
"2108",42,1600,0.5575
"2109",42,1700,0.565
"2110",42,1800,0.575
"2111",42,1900,0.6125
"2112",42,2000,0.645
"2113",42,2100,0.6775
"2114",42,2200,0.71
"2115",42,2300,0.7
"2116",42,2400,0.72
"2117",42,2500,0.65
"2118",42,2600,0.6575
"2119",42,2700,0.56
"2120",42,2800,0.541984732824427
"2121",42,2900,0.5375
"2122",42,3000,0.525
"2123",42,3100,0.4925
"2124",42,3200,0.48
"2125",42,3300,0.4675
"2126",42,3400,0.4875
"2127",42,3500,0.5
"2128",42,3600,0.4825
"2129",42,3700,0.5075
"2130",42,3800,0.5225
"2131",42,3900,0.5525
"2132",42,4000,0.539240506329114
"2133",42,4100,0.5
"2134",42,4200,0.49616368286445
"2135",42,4300,0.535
"2136",42,4400,0.5125
"2137",42,4500,0.45
"2138",42,4600,0.435
"2139",42,4700,0.455
"2140",42,4800,0.4725
"2141",42,4900,0.494444444444444
"2142",42,5000,0.5
"2143",43,0,0.533707865168539
"2144",43,100,0.63265306122449
"2145",43,200,0.5859375
"2146",43,300,0.633333333333333
"2147",43,400,0.692307692307692
"2148",43,500,0.735897435897436
"2149",43,600,0.738461538461539
"2150",43,700,0.738461538461539
"2151",43,800,0.741025641025641
"2152",43,900,0.766666666666667
"2153",43,1000,0.761154855643045
"2154",43,1100,0.718421052631579
"2155",43,1200,0.727027027027027
"2156",43,1300,0.718085106382979
"2157",43,1400,0.686842105263158
"2158",43,1500,0.660574412532637
"2159",43,1600,0.641025641025641
"2160",43,1700,0.607692307692308
"2161",43,1800,0.58974358974359
"2162",43,1900,0.610552763819096
"2163",43,2000,0.635
"2164",43,2100,0.605
"2165",43,2200,0.525
"2166",43,2300,0.4925
"2167",43,2400,0.4575
"2168",43,2500,0.45
"2169",43,2600,0.4725
"2170",43,2700,0.469973890339426
"2171",43,2800,0.450666666666667
"2172",43,2900,0.443243243243243
"2173",43,3000,0.423684210526316
"2174",43,3100,0.423076923076923
"2175",43,3200,0.465994962216625
"2176",43,3300,0.525125628140704
"2177",43,3400,0.561538461538462
"2178",43,3500,0.597368421052632
"2179",43,3600,0.581578947368421
"2180",43,3700,0.644736842105263
"2181",43,3800,0.647368421052632
"2182",43,3900,0.572164948453608
"2183",43,4000,0.571794871794872
"2184",43,4100,0.595854922279793
"2185",43,4200,0.639473684210526
"2186",43,4300,0.576315789473684
"2187",43,4400,0.587601078167116
"2188",43,4500,0.576
"2189",43,4600,0.607894736842105
"2190",43,4700,0.576623376623377
"2191",43,4800,0.607692307692308
"2192",43,4900,0.592592592592593
"2193",43,5000,0.58974358974359
"2194",44,0,0
"2195",44,100,0.414634146341463
"2196",44,200,0.55425219941349
"2197",44,300,0.513089005235602
"2198",44,400,0.466666666666667
"2199",44,500,0.472222222222222
"2200",44,600,0.5425
"2201",44,700,0.5925
"2202",44,800,0.633165829145729
"2203",44,900,0.629242819843342
"2204",44,1000,0.563157894736842
"2205",44,1100,0.523560209424084
"2206",44,1200,0.528205128205128
"2207",44,1300,0.532637075718016
"2208",44,1400,0.575835475578406
"2209",44,1500,0.517766497461929
"2210",44,1600,0.51025641025641
"2211",44,1700,0.535897435897436
"2212",44,1800,0.523076923076923
"2213",44,1900,0.548717948717949
"2214",44,2000,0.561538461538462
"2215",44,2100,0.502564102564103
"2216",44,2200,0.492227979274611
"2217",44,2300,0.442105263157895
"2218",44,2400,0.412698412698413
"2219",44,2500,0.450819672131148
"2220",44,2600,0.509433962264151
"2221",44,2700,0.5
"2222",44,2800,0.401028277634961
"2223",44,2900,0.374358974358974
"2224",44,3000,0.297435897435897
"2225",44,3100,0.28974358974359
"2226",44,3200,0.3
"2227",44,3300,0.288220551378446
"2228",44,3400,0.34
"2229",44,3500,0.3925
"2230",44,3600,0.4675
"2231",44,3700,0.5425
"2232",44,3800,0.575
"2233",44,3900,0.5625
"2234",44,4000,0.583756345177665
"2235",44,4100,0.68848167539267
"2236",44,4200,0.729166666666667
"2237",44,4300,0.689655172413793
"2238",44,4400,0.599462365591398
"2239",44,4500,0.573684210526316
"2240",44,4600,0.541025641025641
"2241",44,4700,0.607692307692308
"2242",44,4800,0.694871794871795
"2243",44,4900,0.717948717948718
"2244",44,5000,0.717948717948718
"2245",45,0,0
"2246",45,100,0.435897435897436
"2247",45,200,0.566298342541437
"2248",45,300,0.564102564102564
"2249",45,400,0.574412532637076
"2250",45,500,0.487373737373737
"2251",45,600,0.4725
"2252",45,700,0.5325
"2253",45,800,0.5125
"2254",45,900,0.537084398976982
"2255",45,1000,0.561538461538462
"2256",45,1100,0.602564102564103
"2257",45,1200,0.620512820512821
"2258",45,1300,0.606516290726817
"2259",45,1400,0.505
"2260",45,1500,0.4575
"2261",45,1600,0.446428571428571
"2262",45,1700,0.446969696969697
"2263",45,1800,0.42
"2264",45,1900,0.4725
"2265",45,2000,0.5
"2266",45,2100,0.495
"2267",45,2200,0.5
"2268",45,2300,0.526854219948849
"2269",45,2400,0.584615384615385
"2270",45,2500,0.605128205128205
"2271",45,2600,0.623076923076923
"2272",45,2700,0.592307692307692
"2273",45,2800,0.582051282051282
"2274",45,2900,0.574358974358974
"2275",45,3000,0.538461538461538
"2276",45,3100,0.520512820512821
"2277",45,3200,0.505128205128205
"2278",45,3300,0.503778337531486
"2279",45,3400,0.555
"2280",45,3500,0.575
"2281",45,3600,0.595
"2282",45,3700,0.6275
"2283",45,3800,0.645
"2284",45,3900,0.625
"2285",45,4000,0.61
"2286",45,4100,0.6
"2287",45,4200,0.6
"2288",45,4300,0.625
"2289",45,4400,0.64
"2290",45,4500,0.6525
"2291",45,4600,0.67
"2292",45,4700,0.64
"2293",45,4800,0.604060913705584
"2294",45,4900,0.578313253012048
"2295",45,5000,0.555555555555556
"2296",46,0,0.565217391304348
"2297",46,100,0.566666666666667
"2298",46,200,0.501547987616099
"2299",46,300,0.50126582278481
"2300",46,400,0.54
"2301",46,500,0.51
"2302",46,600,0.525641025641026
"2303",46,700,0.533333333333333
"2304",46,800,0.547120418848168
"2305",46,900,0.567567567567568
"2306",46,1000,0.568783068783069
"2307",46,1100,0.590078328981723
"2308",46,1200,0.566233766233766
"2309",46,1300,0.585751978891821
"2310",46,1400,0.580474934036939
"2311",46,1500,0.545698924731183
"2312",46,1600,0.530666666666667
"2313",46,1700,0.532432432432432
"2314",46,1800,0.505405405405405
"2315",46,1900,0.47027027027027
"2316",46,2000,0.505405405405405
"2317",46,2100,0.54016620498615
"2318",46,2200,0.593567251461988
"2319",46,2300,0.548571428571429
"2320",46,2400,0.539325842696629
"2321",46,2500,0.525714285714286
"2322",46,2600,0.537142857142857
"2323",46,2700,0.534285714285714
"2324",46,2800,0.485714285714286
"2325",46,2900,0.518105849582173
"2326",46,3000,0.501369863013699
"2327",46,3100,0.472222222222222
"2328",46,3200,0.511173184357542
"2329",46,3300,0.526912181303116
"2330",46,3400,0.477900552486188
"2331",46,3500,0.436111111111111
"2332",46,3600,0.444444444444444
"2333",46,3700,0.478021978021978
"2334",46,3800,0.515669515669516
"2335",46,3900,0.527859237536657
"2336",46,4000,0.531428571428571
"2337",46,4100,0.514285714285714
"2338",46,4200,0.50997150997151
"2339",46,4300,0.485714285714286
"2340",46,4400,0.477142857142857
"2341",46,4500,0.514285714285714
"2342",46,4600,0.502873563218391
"2343",46,4700,0.480113636363636
"2344",46,4800,0.479452054794521
"2345",46,4900,0.504504504504504
"2346",46,5000,0.513513513513513
"2347",47,0,0.6
"2348",47,100,0.581818181818182
"2349",47,200,0.5814696485623
"2350",47,300,0.611528822055138
"2351",47,400,0.5875
"2352",47,500,0.55
"2353",47,600,0.54
"2354",47,700,0.57
"2355",47,800,0.6075
"2356",47,900,0.6225
"2357",47,1000,0.6
"2358",47,1100,0.6125
"2359",47,1200,0.589285714285714
"2360",47,1300,0.530769230769231
"2361",47,1400,0.515789473684211
"2362",47,1500,0.531578947368421
"2363",47,1600,0.528947368421053
"2364",47,1700,0.55
"2365",47,1800,0.513157894736842
"2366",47,1900,0.519685039370079
"2367",47,2000,0.558441558441558
"2368",47,2100,0.565789473684211
"2369",47,2200,0.518817204301075
"2370",47,2300,0.47027027027027
"2371",47,2400,0.518918918918919
"2372",47,2500,0.557029177718833
"2373",47,2600,0.555263157894737
"2374",47,2700,0.55
"2375",47,2800,0.526315789473684
"2376",47,2900,0.505263157894737
"2377",47,3000,0.506702412868633
"2378",47,3100,0.524324324324324
"2379",47,3200,0.509383378016086
"2380",47,3300,0.5
"2381",47,3400,0.489473684210526
"2382",47,3500,0.458445040214477
"2383",47,3600,0.489473684210526
"2384",47,3700,0.5
"2385",47,3800,0.489473684210526
"2386",47,3900,0.473684210526316
"2387",47,4000,0.484210526315789
"2388",47,4100,0.471849865951743
"2389",47,4200,0.508108108108108
"2390",47,4300,0.513513513513513
"2391",47,4400,0.551351351351351
"2392",47,4500,0.564864864864865
"2393",47,4600,0.540540540540541
"2394",47,4700,0.513513513513513
"2395",47,4800,0.535135135135135
"2396",47,4900,0.56140350877193
"2397",47,5000,0.578947368421053
"2398",48,0,0.53125
"2399",48,100,0.642857142857143
"2400",48,200,0.597864768683274
"2401",48,300,0.574468085106383
"2402",48,400,0.560411311053985
"2403",48,500,0.537878787878788
"2404",48,600,0.595
"2405",48,700,0.6
"2406",48,800,0.6125
"2407",48,900,0.565
"2408",48,1000,0.5275
"2409",48,1100,0.4675
"2410",48,1200,0.455
"2411",48,1300,0.4825
"2412",48,1400,0.48
"2413",48,1500,0.475
"2414",48,1600,0.5125
"2415",48,1700,0.465
"2416",48,1800,0.4375
"2417",48,1900,0.425
"2418",48,2000,0.443324937027708
"2419",48,2100,0.476923076923077
"2420",48,2200,0.529262086513995
"2421",48,2300,0.531806615776081
"2422",48,2400,0.514066496163683
"2423",48,2500,0.4975
"2424",48,2600,0.5675
"2425",48,2700,0.5925
"2426",48,2800,0.6025
"2427",48,2900,0.625
"2428",48,3000,0.64
"2429",48,3100,0.6125
"2430",48,3200,0.5775
"2431",48,3300,0.615
"2432",48,3400,0.625
"2433",48,3500,0.61
"2434",48,3600,0.6125
"2435",48,3700,0.615
"2436",48,3800,0.615
"2437",48,3900,0.625
"2438",48,4000,0.645
"2439",48,4100,0.6125
"2440",48,4200,0.6225
"2441",48,4300,0.605
"2442",48,4400,0.6
"2443",48,4500,0.6175
"2444",48,4600,0.615384615384615
"2445",48,4700,0.620512820512821
"2446",48,4800,0.612658227848101
"2447",48,4900,0.6
"2448",48,5000,0.6
"2449",49,0,0.533707865168539
"2450",49,100,0.666666666666667
"2451",49,200,0.662686567164179
"2452",49,300,0.65
"2453",49,400,0.6425
"2454",49,500,0.625
"2455",49,600,0.6325
"2456",49,700,0.65
"2457",49,800,0.643037974683544
"2458",49,900,0.701298701298701
"2459",49,1000,0.764248704663212
"2460",49,1100,0.728205128205128
"2461",49,1200,0.694444444444444
"2462",49,1300,0.725
"2463",49,1400,0.635
"2464",49,1500,0.59
"2465",49,1600,0.5775
"2466",49,1700,0.61
"2467",49,1800,0.62
"2468",49,1900,0.5825
"2469",49,2000,0.5825
"2470",49,2100,0.5775
"2471",49,2200,0.58
"2472",49,2300,0.59
"2473",49,2400,0.6
"2474",49,2500,0.6
"2475",49,2600,0.63
"2476",49,2700,0.69
"2477",49,2800,0.7275
"2478",49,2900,0.785
"2479",49,3000,0.835
"2480",49,3100,0.85
"2481",49,3200,0.8525
"2482",49,3300,0.8875
"2483",49,3400,0.9
"2484",49,3500,0.9
"2485",49,3600,0.9
"2486",49,3700,0.9025
"2487",49,3800,0.93
"2488",49,3900,0.9725
"2489",49,4000,0.9525
"2490",49,4100,0.95
"2491",49,4200,0.95
"2492",49,4300,0.95
"2493",49,4400,0.93
"2494",49,4500,0.8875
"2495",49,4600,0.87
"2496",49,4700,0.85
"2497",49,4800,0.85
"2498",49,4900,0.833333333333333
"2499",49,5000,0.825
"2500",50,0,0.533707865168539
"2501",50,100,0.666666666666667
"2502",50,200,0.48780487804878
"2503",50,300,0.462724935732648
"2504",50,400,0.45
"2505",50,500,0.45
"2506",50,600,0.4425
"2507",50,700,0.45
"2508",50,800,0.425
"2509",50,900,0.465
"2510",50,1000,0.4825
"2511",50,1100,0.485
"2512",50,1200,0.53
"2513",50,1300,0.5425
"2514",50,1400,0.515
"2515",50,1500,0.4225
"2516",50,1600,0.3825
"2517",50,1700,0.4025
"2518",50,1800,0.465
"2519",50,1900,0.52
"2520",50,2000,0.51
"2521",50,2100,0.5175
"2522",50,2200,0.59
"2523",50,2300,0.5625
"2524",50,2400,0.591939546599496
"2525",50,2500,0.611675126903553
"2526",50,2600,0.6225
"2527",50,2700,0.5825
"2528",50,2800,0.55
"2529",50,2900,0.55
"2530",50,3000,0.5325
"2531",50,3100,0.5875
"2532",50,3200,0.5975
"2533",50,3300,0.645
"2534",50,3400,0.6125
"2535",50,3500,0.625
"2536",50,3600,0.6925
"2537",50,3700,0.6925
"2538",50,3800,0.7225
"2539",50,3900,0.7225
"2540",50,4000,0.61
"2541",50,4100,0.565
"2542",50,4200,0.585
"2543",50,4300,0.565
"2544",50,4400,0.5325
"2545",50,4500,0.56
"2546",50,4600,0.565
"2547",50,4700,0.6025
"2548",50,4800,0.6175
"2549",50,4900,0.61624649859944
"2550",50,5000,0.615384615384615
"2551",51,0,0.533707865168539
"2552",51,100,0
"2553",51,200,0.527196652719665
"2554",51,300,0.481012658227848
"2555",51,400,0.475
"2556",51,500,0.48
"2557",51,600,0.55
"2558",51,700,0.5675
"2559",51,800,0.5625
"2560",51,900,0.555
"2561",51,1000,0.57
"2562",51,1100,0.58
"2563",51,1200,0.645
"2564",51,1300,0.6575
"2565",51,1400,0.6325
"2566",51,1500,0.5875
"2567",51,1600,0.5425
"2568",51,1700,0.5275
"2569",51,1800,0.525
"2570",51,1900,0.505
"2571",51,2000,0.4975
"2572",51,2100,0.5175
"2573",51,2200,0.525
"2574",51,2300,0.505
"2575",51,2400,0.55
"2576",51,2500,0.51
"2577",51,2600,0.5325
"2578",51,2700,0.565
"2579",51,2800,0.555
"2580",51,2900,0.565
"2581",51,3000,0.55
"2582",51,3100,0.5625
"2583",51,3200,0.5775
"2584",51,3300,0.5875
"2585",51,3400,0.585
"2586",51,3500,0.56
"2587",51,3600,0.551020408163265
"2588",51,3700,0.586842105263158
"2589",51,3800,0.603674540682415
"2590",51,3900,0.556962025316456
"2591",51,4000,0.5625
"2592",51,4100,0.5825
"2593",51,4200,0.5825
"2594",51,4300,0.575
"2595",51,4400,0.575
"2596",51,4500,0.575
"2597",51,4600,0.59
"2598",51,4700,0.5875
"2599",51,4800,0.5725
"2600",51,4900,0.56657223796034
"2601",51,5000,0.552631578947368
"2602",52,0,0.533707865168539
"2603",52,100,1
"2604",52,200,0.705521472392638
"2605",52,300,0.624309392265193
"2606",52,400,0.605
"2607",52,500,0.585
"2608",52,600,0.5725
"2609",52,700,0.575
"2610",52,800,0.5475
"2611",52,900,0.53
"2612",52,1000,0.518796992481203
"2613",52,1100,0.505128205128205
"2614",52,1200,0.505128205128205
"2615",52,1300,0.481012658227848
"2616",52,1400,0.4525
"2617",52,1500,0.45
"2618",52,1600,0.455470737913486
"2619",52,1700,0.484615384615385
"2620",52,1800,0.487373737373737
"2621",52,1900,0.5
"2622",52,2000,0.522727272727273
"2623",52,2100,0.587179487179487
"2624",52,2200,0.598971722365039
"2625",52,2300,0.605128205128205
"2626",52,2400,0.646153846153846
"2627",52,2500,0.625
"2628",52,2600,0.6325
"2629",52,2700,0.637055837563452
"2630",52,2800,0.618798955613577
"2631",52,2900,0.583333333333333
"2632",52,3000,0.575
"2633",52,3100,0.589005235602094
"2634",52,3200,0.627296587926509
"2635",52,3300,0.631578947368421
"2636",52,3400,0.644736842105263
"2637",52,3500,0.657894736842105
"2638",52,3600,0.686015831134565
"2639",52,3700,0.653439153439153
"2640",52,3800,0.579945799457995
"2641",52,3900,0.552631578947368
"2642",52,4000,0.551813471502591
"2643",52,4100,0.592307692307692
"2644",52,4200,0.692934782608696
"2645",52,4300,0.718157181571816
"2646",52,4400,0.670487106017192
"2647",52,4500,0.611428571428571
"2648",52,4600,0.576470588235294
"2649",52,4700,0.551622418879056
"2650",52,4800,0.573065902578797
"2651",52,4900,0.638805970149254
"2652",52,5000,0.631578947368421
"2653",53,0,0.666666666666667
"2654",53,100,0.58974358974359
"2655",53,200,0.75103734439834
"2656",53,300,0.696236559139785
"2657",53,400,0.722222222222222
"2658",53,500,0.7275
"2659",53,600,0.68
"2660",53,700,0.6825
"2661",53,800,0.6525
"2662",53,900,0.61
"2663",53,1000,0.5475
"2664",53,1100,0.5275
"2665",53,1200,0.4825
"2666",53,1300,0.4675
"2667",53,1400,0.465
"2668",53,1500,0.42
"2669",53,1600,0.4225
"2670",53,1700,0.4475
"2671",53,1800,0.4875
"2672",53,1900,0.4825
"2673",53,2000,0.505
"2674",53,2100,0.5325
"2675",53,2200,0.495
"2676",53,2300,0.485
"2677",53,2400,0.488664987405542
"2678",53,2500,0.461538461538462
"2679",53,2600,0.448717948717949
"2680",53,2700,0.49868073878628
"2681",53,2800,0.487870619946092
"2682",53,2900,0.468421052631579
"2683",53,3000,0.494736842105263
"2684",53,3100,0.571052631578947
"2685",53,3200,0.58656330749354
"2686",53,3300,0.586734693877551
"2687",53,3400,0.569553805774278
"2688",53,3500,0.526315789473684
"2689",53,3600,0.526595744680851
"2690",53,3700,0.530343007915567
"2691",53,3800,0.536842105263158
"2692",53,3900,0.578212290502793
"2693",53,4000,0.545961002785515
"2694",53,4100,0.564841498559078
"2695",53,4200,0.573065902578797
"2696",53,4300,0.582089552238806
"2697",53,4400,0.601226993865031
"2698",53,4500,0.581699346405229
"2699",53,4600,0.558620689655172
"2700",53,4700,0.544117647058823
"2701",53,4800,0.501805054151625
"2702",53,4900,0.489878542510121
"2703",53,5000,0.5
"2704",54,0,0.784313725490196
"2705",54,100,0.573529411764706
"2706",54,200,0.582278481012658
"2707",54,300,0.55688622754491
"2708",54,400,0.57967032967033
"2709",54,500,0.547945205479452
"2710",54,600,0.462857142857143
"2711",54,700,0.468571428571429
"2712",54,800,0.464705882352941
"2713",54,900,0.396341463414634
"2714",54,1000,0.392857142857143
"2715",54,1100,0.361757105943152
"2716",54,1200,0.384615384615385
"2717",54,1300,0.414698162729659
"2718",54,1400,0.474801061007958
"2719",54,1500,0.411609498680739
"2720",54,1600,0.394736842105263
"2721",54,1700,0.407407407407407
"2722",54,1800,0.424242424242424
"2723",54,1900,0.428571428571429
"2724",54,2000,0.382857142857143
"2725",54,2100,0.352459016393443
"2726",54,2200,0.382920110192837
"2727",54,2300,0.359773371104816
"2728",54,2400,0.416666666666667
"2729",54,2500,0.423529411764706
"2730",54,2600,0.406626506024096
"2731",54,2700,0.5
"2732",54,2800,0.536723163841808
"2733",54,2900,0.567647058823529
"2734",54,3000,0.554517133956386
"2735",54,3100,0.55
"2736",54,3200,0.595092024539877
"2737",54,3300,0.561764705882353
"2738",54,3400,0.527377521613833
"2739",54,3500,0.451428571428571
"2740",54,3600,0.449404761904762
"2741",54,3700,0.498470948012232
"2742",54,3800,0.506134969325153
"2743",54,3900,0.51840490797546
"2744",54,4000,0.53125
"2745",54,4100,0.5
"2746",54,4200,0.587349397590361
"2747",54,4300,0.646302250803859
"2748",54,4400,0.62037037037037
"2749",54,4500,0.553125
"2750",54,4600,0.589665653495441
"2751",54,4700,0.480825958702065
"2752",54,4800,0.447887323943662
"2753",54,4900,0.456026058631922
"2754",54,5000,0.484848484848485
"2755",55,0,0.0909090909090909
"2756",55,100,0.655172413793103
"2757",55,200,0.864705882352941
"2758",55,300,0.890909090909091
"2759",55,400,0.891891891891892
"2760",55,500,0.872395833333333
"2761",55,600,0.871794871794872
"2762",55,700,0.884210526315789
"2763",55,800,0.810526315789474
"2764",55,900,0.71313672922252
"2765",55,1000,0.702702702702703
"2766",55,1100,0.664850136239782
"2767",55,1200,0.597222222222222
"2768",55,1300,0.521621621621622
"2769",55,1400,0.482849604221636
"2770",55,1500,0.472375690607735
"2771",55,1600,0.450549450549451
"2772",55,1700,0.402702702702703
"2773",55,1800,0.448369565217391
"2774",55,1900,0.490463215258856
"2775",55,2000,0.486486486486487
"2776",55,2100,0.525065963060686
"2777",55,2200,0.560526315789474
"2778",55,2300,0.576315789473684
"2779",55,2400,0.598445595854922
"2780",55,2500,0.602564102564103
"2781",55,2600,0.615384615384615
"2782",55,2700,0.615776081424936
"2783",55,2800,0.6075
"2784",55,2900,0.621553884711779
"2785",55,3000,0.615384615384615
"2786",55,3100,0.625
"2787",55,3200,0.652777777777778
"2788",55,3300,0.62116991643454
"2789",55,3400,0.614130434782609
"2790",55,3500,0.627604166666667
